,doctopic__topic__title,tscore,x1,x2,y1,y2,proportion
80,"{technology, cc, development}",10.1923445521219,-10.0,0.0,-10.0,0.0,0.002947703971759428
81,"{coral, reef, bleaching}",9.77234319218121,-10.0,0.0,-10.0,0.0,0.0028262363672734918
82,"{groundwater, recharge, aquifer}",9.47943011233056,-10.0,0.0,-10.0,0.0,0.0027415236650644302
83,"{waste, biochar, landfill}",9.44144968972098,-10.0,0.0,-10.0,0.0,0.0027305394364600263
84,"{rice, paddy, field}",9.33474387773345,-10.0,0.0,-10.0,0.0,0.002699679299795987
85,"{soc, stock, soil}",9.05664061710296,-10.0,0.0,-10.0,0.0,0.002619249710536362
86,"{methane, oxidation, source}",9.05208342447088,-10.0,0.0,-10.0,0.0,0.0026179317355843807
87,"{lake, level, diatom}",8.9970648363597,-10.0,0.0,-10.0,0.0,0.002602019939248752
88,"{fire, burn, wildfire}",8.88961661949776,-10.0,0.0,-10.0,0.0,0.002570945093418852
89,"{fuel, fossil, engine}",8.61753540212711,-10.0,0.0,-10.0,0.0,0.002492257125112518
90,"{power, electricity, generation}",8.53691738311169,-10.0,0.0,-10.0,0.0,0.002468941777634625
91,"{building, construction, design}",8.31739266176147,-10.0,0.0,-10.0,0.0,0.0024054535498069358
92,"{vehicle, electric, transport}",7.99351315735088,-10.0,0.0,-10.0,0.0,0.0023117851208561287
93,"{urban, urbanization, rural}",7.89455960117992,-10.0,0.0,-10.0,0.0,0.0022831669958454184
94,"{n2o, denitrification, nitrous-oxide}",7.39944020967495,-10.0,0.0,-10.0,0.0,0.0021399746823035385
95,"{city, mortality, local}",6.83647854338651,-10.0,0.0,-10.0,0.0,0.001977161864194748
96,"{glacier, mass, balance}",5.81098543729615,-10.0,0.0,-10.0,0.0,0.0016805814173332702
97,"{ch4, oxidation, emission}",5.02180514555563,-10.0,0.0,-10.0,0.0,0.0014523444431511622
98,"{flood, flooding, damage}",4.81363193525948,-10.0,0.0,-10.0,0.0,0.001392139159110198
99,"{coal, combustion, gasification}",3.49314660930388,-10.0,0.0,-10.0,0.0,0.0010102447068510245
0,"{ice, sheet, antarctic}",149.484426369198,-10.0,0.0,0.0,10.0,0.04449764146754605
1,"{model, simulation, simulate}",124.954200295812,-10.0,0.0,0.0,10.0,0.03719562859942632
2,"{precipitation, annual, moisture}",121.171307254729,-10.0,0.0,0.0,10.0,0.03606955933361235
3,"{record, glacial, last}",111.750990617791,-10.0,0.0,0.0,10.0,0.033265375095811366
4,"{rainfall, monsoon, rain}",108.875589226926,-10.0,0.0,0.0,10.0,0.032409442586494405
5,"{extreme, event, weather}",103.900536024165,-10.0,0.0,0.0,10.0,0.030928498122409137
6,"{sea, level, rise}",99.884238617043,-10.0,0.0,0.0,10.0,0.029732950422960123
7,"{ocean, pacific, sst}",97.7932509740843,-10.0,0.0,0.0,10.0,0.029110517566846777
8,"{trend, station, significant}",89.8595681494893,-10.0,0.0,0.0,10.0,0.026748865705039187
9,"{methane, oxidation, source}",80.9739616824369,-10.0,0.0,0.0,10.0,0.024103850833616578
10,"{climate, future, global}",79.4590604136603,-10.0,0.0,0.0,10.0,0.0236529039680865
11,"{scale, spatial, variability}",76.8886318023537,-10.0,0.0,0.0,10.0,0.022887753955192505
12,"{change, response, shift}",76.6636770309943,-10.0,0.0,0.0,10.0,0.02282079074701427
13,"{winter, summer, season}",72.7588384761647,-10.0,0.0,0.0,10.0,0.02165842146064919
14,"{river, flow, discharge}",72.5985078310748,-10.0,0.0,0.0,10.0,0.021610695180830246
15,"{data, method, use}",69.0250256306088,-10.0,0.0,0.0,10.0,0.02054696209766434
16,"{temperature, warm, mean}",67.4851913453036,-10.0,0.0,0.0,10.0,0.020088593318981558
17,"{sediment, erosion, core}",61.5968182201231,-10.0,0.0,0.0,10.0,0.01833577717274115
18,"{year, period, annual}",60.3629593613367,-10.0,0.0,0.0,10.0,0.017968489352508756
19,"{area, region, distribution}",59.2851641040885,-10.0,0.0,0.0,10.0,0.01764765762376397
20,"{storage, reservoir, injection}",52.7230950686261,-10.0,0.0,0.0,10.0,0.015694299656532552
21,"{degree, day, latitude}",48.1872699940903,-10.0,0.0,0.0,10.0,0.01434410202840165
22,"{arctic, tundra, warm}",47.1254404987553,-10.0,0.0,0.0,10.0,0.014028022893399411
23,"{wetland, marsh, habitat}",46.8568393098525,-10.0,0.0,0.0,10.0,0.013948067277340557
24,"{increase, concentration, effect}",46.3714164596687,-10.0,0.0,0.0,10.0,0.01380356946929275
25,"{water, resource, irrigation}",45.4590309459516,-10.0,0.0,0.0,10.0,0.013531975936403281
26,"{rate, high, accumulation}",41.733251659804,-10.0,0.0,0.0,10.0,0.012422907955951992
27,"{flux, measurement, surface}",41.2813806103157,-10.0,0.0,0.0,10.0,0.012288397649841354
28,"{permafrost, thaw, layer}",40.425379811161,-10.0,0.0,0.0,10.0,0.012033588385880681
29,"{site, elevation, high}",39.8716308171281,-10.0,0.0,0.0,10.0,0.011868751654737645
30,"{scenario, future, project}",36.5016595353567,-10.0,0.0,0.0,10.0,0.010865598500295804
31,"{research, issue, social}",33.6887858725016,-10.0,0.0,0.0,10.0,0.0100282788758816
32,"{delta, thousand, value}",33.4348005502036,-10.0,0.0,0.0,10.0,0.009952674024699829
33,"{heat, stress, thermal}",33.0189596248753,-10.0,0.0,0.0,10.0,0.009828888953222953
34,"{system, performance, design}",31.3094375775542,-10.0,0.0,0.0,10.0,0.009320008523400236
35,"{air, pollution, quality}",30.9662423970279,-10.0,0.0,0.0,10.0,0.009217848208326801
36,"{runoff, catchment, basin}",30.0504135163768,-10.0,0.0,0.0,10.0,0.00894522967429847
37,"{process, solvent, membrane}",28.6222750272044,-10.0,0.0,0.0,10.0,0.00852010984074308
38,"{ecosystem, net, productivity}",28.5836035249757,-10.0,0.0,0.0,10.0,0.008508598336280843
39,"{china, chinese, province}",26.6369244993781,-10.0,0.0,0.0,10.0,0.007929122417368109
40,"{land, cover, surface}",26.3244199083099,-10.0,0.0,0.0,10.0,0.007836097895763628
41,"{aerosol, forcing, radiative}",25.6418916224969,-10.0,0.0,0.0,10.0,0.007632926905371924
42,"{soil, moisture, content}",24.9912964426939,-10.0,0.0,0.0,10.0,0.0074392615734403785
43,"{co2, mol, concentration}",24.8119324543062,-10.0,0.0,0.0,10.0,0.007385869560363693
44,"{gas, natural, hydrate}",23.8135093135885,-10.0,0.0,0.0,10.0,0.007088664854645185
45,"{community, microbial, diversity}",22.6518897448503,-10.0,0.0,0.0,10.0,0.006742880799764879
46,"{environmental, impact, economic}",22.2983722341388,-10.0,0.0,0.0,10.0,0.006637647794386191
47,"{wind, speed, turbine}",21.8358258041355,-10.0,0.0,0.0,10.0,0.006499959704032578
48,"{production, food, farm}",21.8234383566253,-10.0,0.0,0.0,10.0,0.006496272281794722
49,"{cycle, life, lca}",21.1835792408662,-10.0,0.0,0.0,10.0,0.00630580279802075
50,"{carbon, sink, stock}",20.9375062943591,-10.0,0.0,0.0,10.0,0.006232553256148797
51,"{wave, coastal, storm}",19.4442334799639,-10.0,0.0,0.0,10.0,0.005788044621221975
52,"{cal, pollen, holocene}",19.0759780233029,-10.0,0.0,0.0,10.0,0.005678424511107647
53,"{vegetation, ndvi, cover}",18.9505904842539,-10.0,0.0,0.0,10.0,0.005641099888786657
54,"{snow, cover, depth}",18.0053404789712,-10.0,0.0,0.0,10.0,0.005359723448083851
55,"{specie, distribution, habitat}",18.0043385755988,-10.0,0.0,0.0,10.0,0.005359425207403313
56,"{reaction, reactor, catalyst}",17.7939293380442,-10.0,0.0,0.0,10.0,0.0052967918278495115
57,"{cloud, feedback, radiative}",16.9791721340205,-10.0,0.0,0.0,10.0,0.005054259713780287
58,"{health, disease, human}",16.3137883929706,-10.0,0.0,0.0,10.0,0.0048561922102502075
59,"{lake, level, diatom}",16.1691261850992,-10.0,0.0,0.0,10.0,0.004813130018314128
60,"{emission, ghg, reduction}",16.1081177321575,-10.0,0.0,0.0,10.0,0.004794969382243688
61,"{drought, stress, index}",15.8649371758901,-10.0,0.0,0.0,10.0,0.004722580830021268
62,"{population, genetic, diversity}",15.6874362984321,-10.0,0.0,0.0,10.0,0.004669743416806106
63,"{risk, vulnerability, disaster}",15.6040910770808,-10.0,0.0,0.0,10.0,0.004644933703394465
64,"{flood, flooding, damage}",15.5888312658258,-10.0,0.0,0.0,10.0,0.004640391252875837
65,"{management, conservation, resource}",15.4376815357546,-10.0,0.0,0.0,10.0,0.004595397893634432
66,"{yield, wheat, grain}",14.3041962152935,-10.0,0.0,0.0,10.0,0.004257988675673266
67,"{adsorption, capacity, material}",14.1773002142447,-10.0,0.0,0.0,10.0,0.004220215023290316
68,"{solar, radiation, irradiance}",13.5035648910211,-10.0,0.0,0.0,10.0,0.004019661470087516
69,"{growth, economic, response}",13.3352098276313,-10.0,0.0,0.0,10.0,0.003969546528806188
70,"{groundwater, recharge, aquifer}",12.984285605139,-10.0,0.0,0.0,10.0,0.0038650854781535075
71,"{glacier, mass, balance}",11.9868048853963,-10.0,0.0,0.0,10.0,0.0035681613067466704
72,"{adaptation, vulnerability, strategy}",11.7130318638341,-10.0,0.0,0.0,10.0,0.0034866661700768903
73,"{plant, seed, stress}",11.6798355253615,-10.0,0.0,0.0,10.0,0.0034767844800355427
74,"{ozone, stratospheric, tropospheric}",11.588264566175,-10.0,0.0,0.0,10.0,0.0034495261775508647
75,"{litter, decomposition, quality}",10.9739269258488,-10.0,0.0,0.0,10.0,0.0032666537759018974
76,"{forest, tropical, stand}",10.5567386345349,-10.0,0.0,0.0,10.0,0.0031424676284734364
77,"{tree, ring, stand}",9.68585736314739,-10.0,0.0,0.0,10.0,0.002883228833394599
78,"{energy, demand, sector}",9.27945298167075,-10.0,0.0,0.0,10.0,0.0027622527765769926
79,"{ch4, oxidation, emission}",8.87398155373416,-10.0,0.0,0.0,10.0,0.002641554435860919
80,"{waste, biochar, landfill}",8.71525318197717,-10.0,0.0,0.0,10.0,0.0025943051113077008
81,"{leaf, photosynthetic, photosynthesis}",8.28730461979698,-10.0,0.0,0.0,10.0,0.002466915909977697
82,"{root, fine, shoot}",8.18680386946473,-10.0,0.0,0.0,10.0,0.002436999439987313
83,"{vehicle, electric, transport}",8.13744363638473,-10.0,0.0,0.0,10.0,0.0024223061772328126
84,"{biomass, aboveground, bioenergy}",8.06363525131403,-10.0,0.0,0.0,10.0,0.002400335332938552
85,"{power, electricity, generation}",7.8845218273993,-10.0,0.0,0.0,10.0,0.0023470179064148176
86,"{city, mortality, local}",7.31549138729701,-10.0,0.0,0.0,10.0,0.002177632284629343
87,"{cost, price, benefit}",7.16362905218372,-10.0,0.0,0.0,10.0,0.002132426801326315
88,"{coral, reef, bleaching}",7.05879729738687,-10.0,0.0,0.0,10.0,0.0021012211034976804
89,"{technology, cc, development}",7.02943159429052,-10.0,0.0,0.0,10.0,0.0020924796943786027
90,"{building, construction, design}",6.70163421786511,-10.0,0.0,0.0,10.0,0.001994902906719433
91,"{crop, agricultural, irrigation}",6.67234143230933,-10.0,0.0,0.0,10.0,0.001986183203263318
92,"{urban, urbanization, rural}",6.58846963165761,-10.0,0.0,0.0,10.0,0.001961216740834515
93,"{rice, paddy, field}",6.24316633728861,-10.0,0.0,0.0,10.0,0.0018584288948789423
94,"{fuel, fossil, engine}",5.92138636318225,-10.0,0.0,0.0,10.0,0.0017626433320146395
95,"{policy, sector, tax}",5.90652613850096,-10.0,0.0,0.0,10.0,0.0017582198280680676
96,"{fire, burn, wildfire}",5.46314034632035,-10.0,0.0,0.0,10.0,0.0016262353632548014
97,"{soc, stock, soil}",5.19501099722015,-10.0,0.0,0.0,10.0,0.001546420201682588
98,"{coal, combustion, gasification}",4.94630648251504,-10.0,0.0,0.0,10.0,0.0014723873101265457
99,"{n2o, denitrification, nitrous-oxide}",4.29486304496431,-10.0,0.0,0.0,10.0,0.0012784694738368705
0,"{arctic, tundra, warm}",121.262422710431,-10.0,0.0,10.0,20.0,0.0537965884206415
1,"{sediment, erosion, core}",110.042694345596,-10.0,0.0,10.0,20.0,0.04881909336864379
2,"{adaptation, vulnerability, strategy}",102.422410769766,-10.0,0.0,10.0,20.0,0.04543844790556879
3,"{urban, urbanization, rural}",85.1509922325758,-10.0,0.0,10.0,20.0,0.037776194639323156
4,"{risk, vulnerability, disaster}",79.0227895346023,-10.0,0.0,10.0,20.0,0.03505749258033166
5,"{flood, flooding, damage}",76.4635535896035,-10.0,0.0,10.0,20.0,0.03392211890292147
6,"{city, mortality, local}",73.78058978461,-10.0,0.0,10.0,20.0,0.03273185487604005
7,"{wetland, marsh, habitat}",70.8056389474555,-10.0,0.0,10.0,20.0,0.031412054379061555
8,"{permafrost, thaw, layer}",66.4763445371305,-10.0,0.0,10.0,20.0,0.029491415945998124
9,"{rainfall, monsoon, rain}",57.7862415988978,-10.0,0.0,10.0,20.0,0.02563615822764068
10,"{research, issue, social}",55.2356077367088,-10.0,0.0,10.0,20.0,0.024504600758897068
11,"{area, region, distribution}",45.5197283238996,-10.0,0.0,10.0,20.0,0.020194269872933997
12,"{model, simulation, simulate}",42.0713507959847,-10.0,0.0,10.0,20.0,0.01866443942388204
13,"{change, response, shift}",37.3224258379263,-10.0,0.0,10.0,20.0,0.01655763703861843
14,"{climate, future, global}",36.6883287663843,-10.0,0.0,10.0,20.0,0.016276327640257347
15,"{extreme, event, weather}",34.1589462272114,-10.0,0.0,10.0,20.0,0.015154198060649857
16,"{scale, spatial, variability}",34.1338364507018,-10.0,0.0,10.0,20.0,0.015143058415885815
17,"{data, method, use}",32.7843869653491,-10.0,0.0,10.0,20.0,0.014544391681910681
18,"{river, flow, discharge}",31.9112360314994,-10.0,0.0,10.0,20.0,0.01415702896584835
19,"{record, glacial, last}",30.9201547448035,-10.0,0.0,10.0,20.0,0.013717347893344157
20,"{sea, level, rise}",30.8806870601947,-10.0,0.0,10.0,20.0,0.013699838538530379
21,"{management, conservation, resource}",29.4413671321077,-10.0,0.0,10.0,20.0,0.013061301883512162
22,"{ecosystem, net, productivity}",27.7000731885257,-10.0,0.0,10.0,20.0,0.012288798155577171
23,"{policy, sector, tax}",27.4619338407835,-10.0,0.0,10.0,20.0,0.012183150551060484
24,"{community, microbial, diversity}",26.6718897414386,-10.0,0.0,10.0,20.0,0.011832657164101638
25,"{water, resource, irrigation}",26.4365753337466,-10.0,0.0,10.0,20.0,0.011728262809633867
26,"{runoff, catchment, basin}",25.1440814780312,-10.0,0.0,10.0,20.0,0.011154863743064267
27,"{year, period, annual}",24.5016920588686,-10.0,0.0,10.0,20.0,0.010869875546259152
28,"{environmental, impact, economic}",24.1296204876442,-10.0,0.0,10.0,20.0,0.010704810551409278
29,"{system, performance, design}",24.0129294835129,-10.0,0.0,10.0,20.0,0.01065304201684327
30,"{site, elevation, high}",22.9504665930164,-10.0,0.0,10.0,20.0,0.01018169337020825
31,"{trend, station, significant}",22.5980679212975,-10.0,0.0,10.0,20.0,0.010025356016239058
32,"{process, solvent, membrane}",22.1466317108722,-10.0,0.0,10.0,20.0,0.009825081871391918
33,"{winter, summer, season}",21.5767181566773,-10.0,0.0,10.0,20.0,0.009572246704280163
34,"{scenario, future, project}",21.5738227982207,-10.0,0.0,10.0,20.0,0.009570962213967844
35,"{increase, concentration, effect}",20.9201021651487,-10.0,0.0,10.0,20.0,0.009280947062914538
36,"{ice, sheet, antarctic}",20.142726866842,-10.0,0.0,10.0,20.0,0.008936074034348686
37,"{land, cover, surface}",19.8703558500516,-10.0,0.0,10.0,20.0,0.00881523996918264
38,"{soil, moisture, content}",19.620637580664,-10.0,0.0,10.0,20.0,0.008704455517915
39,"{temperature, warm, mean}",19.3650531331548,-10.0,0.0,10.0,20.0,0.008591068608581984
40,"{degree, day, latitude}",19.2388268296312,-10.0,0.0,10.0,20.0,0.008535069855244081
41,"{rate, high, accumulation}",18.9695832190385,-10.0,0.0,10.0,20.0,0.008415623225528204
42,"{china, chinese, province}",16.8530735163905,-10.0,0.0,10.0,20.0,0.007476659622322423
43,"{production, food, farm}",16.3172621546309,-10.0,0.0,10.0,20.0,0.007238953475146748
44,"{population, genetic, diversity}",15.7158006047448,-10.0,0.0,10.0,20.0,0.006972122426196574
45,"{vegetation, ndvi, cover}",15.3890482865858,-10.0,0.0,10.0,20.0,0.006827162762826942
46,"{health, disease, human}",15.2538677117458,-10.0,0.0,10.0,20.0,0.00676719155670566
47,"{emission, ghg, reduction}",15.1196828576498,-10.0,0.0,10.0,20.0,0.0067076620898952844
48,"{heat, stress, thermal}",14.824823627741,-10.0,0.0,10.0,20.0,0.00657685140445063
49,"{flux, measurement, surface}",13.8986403586118,-10.0,0.0,10.0,20.0,0.00616596154246586
50,"{carbon, sink, stock}",13.5874519910132,-10.0,0.0,10.0,20.0,0.00602790663511035
51,"{cost, price, benefit}",13.2669298067144,-10.0,0.0,10.0,20.0,0.005885710894311215
52,"{ocean, pacific, sst}",12.7477380418695,-10.0,0.0,10.0,20.0,0.005655377827723515
53,"{specie, distribution, habitat}",12.6647064713971,-10.0,0.0,10.0,20.0,0.005618541888586048
54,"{precipitation, annual, moisture}",12.5946167150597,-10.0,0.0,10.0,20.0,0.005587447426757671
55,"{air, pollution, quality}",12.4602972853109,-10.0,0.0,10.0,20.0,0.005527858257107427
56,"{yield, wheat, grain}",12.3995171846919,-10.0,0.0,10.0,20.0,0.00550089390999906
57,"{building, construction, design}",11.9178268220036,-10.0,0.0,10.0,20.0,0.005287197881101371
58,"{cycle, life, lca}",11.8128915903701,-10.0,0.0,10.0,20.0,0.005240644651000629
59,"{delta, thousand, value}",11.3631373590242,-10.0,0.0,10.0,20.0,0.005041116695568513
60,"{growth, economic, response}",11.2796842449902,-10.0,0.0,10.0,20.0,0.005004093743793678
61,"{lake, level, diatom}",10.8290072811864,-10.0,0.0,10.0,20.0,0.004804156429409707
62,"{energy, demand, sector}",10.4921533910356,-10.0,0.0,10.0,20.0,0.004654715327366017
63,"{snow, cover, depth}",10.1572236945925,-10.0,0.0,10.0,20.0,0.004506127870290166
64,"{storage, reservoir, injection}",10.1022775970972,-10.0,0.0,10.0,20.0,0.0044817517072034884
65,"{cal, pollen, holocene}",9.72361652526308,-10.0,0.0,10.0,20.0,0.004313763361126788
66,"{technology, cc, development}",9.59503785488903,-10.0,0.0,10.0,20.0,0.004256721009051209
67,"{drought, stress, index}",9.17709160314123,-10.0,0.0,10.0,20.0,0.004071304274133112
68,"{wave, coastal, storm}",9.07632704000123,-10.0,0.0,10.0,20.0,0.0040266013100205365
69,"{plant, seed, stress}",8.63581153071973,-10.0,0.0,10.0,20.0,0.0038311720004617425
70,"{forest, tropical, stand}",8.53078304775778,-10.0,0.0,10.0,20.0,0.0037845774005514244
71,"{aerosol, forcing, radiative}",8.14646871591655,-10.0,0.0,10.0,20.0,0.0036140810549226804
72,"{crop, agricultural, irrigation}",7.81917008441423,-10.0,0.0,10.0,20.0,0.0034688790263303977
73,"{vehicle, electric, transport}",7.60499253276625,-10.0,0.0,10.0,20.0,0.0033738617791287556
74,"{ch4, oxidation, emission}",7.50439948084353,-10.0,0.0,10.0,20.0,0.0033292349038667843
75,"{adsorption, capacity, material}",6.95378007646577,-10.0,0.0,10.0,20.0,0.0030849593499759987
76,"{power, electricity, generation}",6.94039287969609,-10.0,0.0,10.0,20.0,0.0030790202841167887
77,"{wind, speed, turbine}",6.84628267324458,-10.0,0.0,10.0,20.0,0.003037269443835927
78,"{groundwater, recharge, aquifer}",6.8297059806018,-10.0,0.0,10.0,20.0,0.0030299153972026304
79,"{methane, oxidation, source}",6.69796911208138,-10.0,0.0,10.0,20.0,0.0029714719492060435
80,"{litter, decomposition, quality}",6.63806030020907,-10.0,0.0,10.0,20.0,0.0029448941386772173
81,"{co2, mol, concentration}",6.36247105003527,-10.0,0.0,10.0,20.0,0.0028226323436926627
82,"{reaction, reactor, catalyst}",6.03095853497602,-10.0,0.0,10.0,20.0,0.002675560877278689
83,"{tree, ring, stand}",5.81353527055451,-10.0,0.0,10.0,20.0,0.0025791037093637176
84,"{waste, biochar, landfill}",5.56280792892594,-10.0,0.0,10.0,20.0,0.0024678715955570923
85,"{glacier, mass, balance}",5.37614987017413,-10.0,0.0,10.0,20.0,0.002385063034276358
86,"{gas, natural, hydrate}",5.19325890293417,-10.0,0.0,10.0,20.0,0.0023039256969995332
87,"{cloud, feedback, radiative}",5.10989949603991,-10.0,0.0,10.0,20.0,0.0022669443172493695
88,"{biomass, aboveground, bioenergy}",5.09952631305119,-10.0,0.0,10.0,20.0,0.0022623423816836527
89,"{leaf, photosynthetic, photosynthesis}",5.03560733543886,-10.0,0.0,10.0,20.0,0.0022339855102471483
90,"{root, fine, shoot}",4.98492498789381,-10.0,0.0,10.0,20.0,0.0022115009075967143
91,"{solar, radiation, irradiance}",4.88089266537937,-10.0,0.0,10.0,20.0,0.0021653482420663783
92,"{fire, burn, wildfire}",4.47109118879286,-10.0,0.0,10.0,20.0,0.0019835448368784392
93,"{soc, stock, soil}",4.12873523623788,-10.0,0.0,10.0,20.0,0.0018316628122471382
94,"{ozone, stratospheric, tropospheric}",4.09933821420158,-10.0,0.0,10.0,20.0,0.0018186211835221722
95,"{fuel, fossil, engine}",3.63933493351235,-10.0,0.0,10.0,20.0,0.0016145463628955293
96,"{coral, reef, bleaching}",3.52339329072913,-10.0,0.0,10.0,20.0,0.0015631102733122276
97,"{rice, paddy, field}",3.45082558283516,-10.0,0.0,10.0,20.0,0.0015309164986296653
98,"{n2o, denitrification, nitrous-oxide}",2.30724979309412,-10.0,0.0,10.0,20.0,0.001023583107844485
0,"{permafrost, thaw, layer}",27.7532583268074,-10.0,0.0,20.0,30.0,0.47996134601589874
1,"{research, issue, social}",2.85288211863612,-10.0,0.0,20.0,30.0,0.0493373832204298
2,"{degree, day, latitude}",1.25408512189017,-10.0,0.0,20.0,30.0,0.02168798978603243
